Timestamp,Product ID,Price,Open 24h,Volume 24h,Low 24h,High 24h,Volume 30d,Best Bid,Best Bid Size,Best Ask,Best Ask Size,Side,Trade ID,Last Size
2024-12-01T01:18:32.849277Z,BTC-USD,96209.92,96461.07,3179.86388866,96129.73,97282.41,528965.01135195,96209.92,6.785e-05,96214.79,0.04,sell,729140479,5.129e-05
2024-12-01T01:18:32.950375Z,BTC-USD,96209.92,96461.07,3179.86390564,96129.73,97282.41,528965.01136893,96209.92,0.00010216,96214.63,0.05434065,sell,729140480,1.698e-05
2024-12-01T01:18:33.166994Z,BTC-USD,96209.92,96461.07,3179.86402478,96129.73,97282.41,528965.01148807,96209.91,0.01795168,96214.43,0.00011914,sell,729140481,0.00011914
2024-12-01T01:18:33.166994Z,BTC-USD,96209.91,96461.07,3179.86705517,96129.73,97282.41,528965.01451846,96209.91,0.01492129,96214.43,0.00011914,sell,729140482,0.00303039
2024-12-01T01:18:33.279361Z,BTC-USD,96215.39,96461.07,3179.86749915,96129.73,97282.41,528965.01496244,96215.39,0.13455602,96215.4,0.00011914,sell,729140483,0.00044398
2024-12-01T01:18:34.390810Z,BTC-USD,96215.39,96461.07,3179.86751569,96129.73,97282.41,528965.01497898,96215.39,0.0001026,96215.4,0.01235138,sell,729140484,1.654e-05
2024-12-01T01:18:34.580383Z,BTC-USD,96214.66,96461.07,3179.86764709,96129.73,97282.41,528965.01511038,96214.66,0.04024314,96219.53,0.00011914,sell,729140485,0.0001314
2024-12-01T01:18:34.633435Z,BTC-USD,96214.72,96461.07,3179.86782641,96129.73,97282.41,528965.0152897,96214.72,0.02392745,96219.83,0.00011914,sell,729140486,0.00017932
2024-12-01T01:18:34.701864Z,BTC-USD,96214.73,96461.07,3179.86797729,96129.73,97282.41,528965.01544058,96214.73,0.02377657,96219.83,0.00011914,sell,729140487,0.00015088
2024-12-01T01:18:35.050416Z,BTC-USD,96216.4,96461.07,3179.86802915,96129.73,97282.41,528965.01549244,96216.4,0.02372471,96219.83,0.00011914,sell,729140488,5.186e-05
2024-12-01T01:18:35.097959Z,BTC-USD,96216.28,96461.07,3179.8680469,96129.73,97282.41,528965.01551019,96216.28,0.00010139,96219.83,0.00011914,sell,729140489,1.775e-05
2024-12-01T01:18:35.211182Z,ETH-USD,3677.66,3600.96,92545.91110335,3595.03,3740.63,4414904.22628859,3677.58,0.9046139,3677.69,0.0092974,buy,574510136,0.00044787
2024-12-01T01:18:35.211182Z,ETH-USD,3677.69,3600.96,92545.92040075,3595.03,3740.63,4414904.23558599,3677.58,0.9046139,3677.9,0.0036567,buy,574510137,0.0092974
2024-12-01T01:18:35.211182Z,ETH-USD,3677.9,3600.96,92545.92405745,3595.03,3740.63,4414904.23924269,3677.58,0.9046139,3677.92,0.01724689,buy,574510138,0.0036567
2024-12-01T01:18:35.211182Z,ETH-USD,3677.92,3600.96,92545.92502393,3595.03,3740.63,4414904.24020917,3677.58,0.9046139,3677.92,0.01628041,buy,574510139,0.00096648
2024-12-01T01:18:35.211182Z,ETH-USD,3677.92,3600.96,92545.9307736,3595.03,3740.63,4414904.24595884,3677.58,0.9046139,3677.92,0.01053074,buy,574510140,0.00574967
2024-12-01T01:18:35.211182Z,ETH-USD,3677.92,3600.96,92545.93120769,3595.03,3740.63,4414904.24639293,3677.58,0.9046139,3677.92,0.01009665,buy,574510141,0.00043409
2024-12-01T01:18:35.211182Z,ETH-USD,3677.92,3600.96,92545.93149001,3595.03,3740.63,4414904.24667525,3677.58,0.9046139,3677.92,0.00981433,buy,574510142,0.00028232
2024-12-01T01:18:35.211182Z,ETH-USD,3677.92,3600.96,92545.94130434,3595.03,3740.63,4414904.25648958,3677.58,0.9046139,3677.98,1.84399367,buy,574510143,0.00981433
2024-12-01T01:18:35.211182Z,ETH-USD,3677.98,3600.96,92545.99142748,3595.03,3740.63,4414904.30661272,3677.58,0.9046139,3677.98,1.79387053,buy,574510144,0.05012314
2024-12-01T01:18:35.220052Z,BTC-USD,96219.83,96461.07,3179.86811678,96129.73,97282.41,528965.01558007,96214.82,0.02372471,96219.83,4.926e-05,buy,729140490,6.988e-05
2024-12-01T01:18:35.741341Z,BTC-USD,96213.84,96461.07,3179.86821678,96129.73,97282.41,528965.01568007,96213.84,1.914e-05,96219.29,0.03,sell,729140491,0.0001
2024-12-01T01:18:36.463475Z,BTC-USD,96213.94,96461.07,3179.86833592,96129.73,97282.41,528965.01579921,96213.82,0.03086218,96219.51,0.03,sell,729140492,0.00011914
2024-12-01T01:18:36.463475Z,BTC-USD,96213.82,96461.07,3179.88702777,96129.73,97282.41,528965.03449106,96213.82,0.01217033,96219.51,0.03,sell,729140493,0.01869185
2024-12-01T01:18:36.576156Z,BTC-USD,96219.24,96461.07,3179.88702868,96129.73,97282.41,528965.03449197,96215.32,0.00011914,96219.24,0.05825697,buy,729140494,9.1e-07
2024-12-01T01:18:37.121158Z,BTC-USD,96209.82,96461.07,3179.88712868,96129.73,97282.41,528965.03459197,96209.81,0.0001,96214.43,0.04725429,sell,729140495,0.0001
2024-12-01T01:18:37.121158Z,BTC-USD,96209.81,96461.07,3179.88722868,96129.73,97282.41,528965.03469197,96208.17,0.00011915,96214.43,0.04725429,sell,729140496,0.0001
2024-12-01T01:18:37.121158Z,BTC-USD,96208.17,96461.07,3179.88734783,96129.73,97282.41,528965.03481112,96208.16,0.10267393,96214.43,0.04725429,sell,729140497,0.00011915
2024-12-01T01:18:37.121158Z,BTC-USD,96208.16,96461.07,3179.8890807,96129.73,97282.41,528965.03654399,96208.16,0.10094106,96214.43,0.04725429,sell,729140498,0.00173287
2024-12-01T01:18:37.330064Z,BTC-USD,96209.86,96461.07,3179.88919984,96129.73,97282.41,528965.03666313,96209.85,0.00415761,96213.9,0.03,sell,729140499,0.00011914
2024-12-01T01:18:37.330064Z,BTC-USD,96209.85,96461.07,3179.89335745,96129.73,97282.41,528965.04082074,96208.48,0.01633755,96213.9,0.03,sell,729140500,0.00415761
2024-12-01T01:18:37.330064Z,BTC-USD,96208.48,96461.07,3179.89957775,96129.73,97282.41,528965.04704104,96208.48,0.01011725,96213.9,0.03,sell,729140501,0.0062203
2024-12-01T01:18:37.481267Z,ETH-USD,3677.65,3600.96,92545.99328683,3595.03,3740.63,4414904.30847207,3677.65,1.3577045,3677.66,0.03731439,sell,574510145,0.00185935
2024-12-01T01:18:37.551698Z,ETH-USD,3677.66,3600.96,92545.99392567,3595.03,3740.63,4414904.30911091,3677.65,1.3577045,3677.66,0.03667555,buy,574510146,0.00063884
2024-12-01T01:18:37.551698Z,ETH-USD,3677.66,3600.96,92545.99628831,3595.03,3740.63,4414904.31147355,3677.65,1.3577045,3677.66,0.03431291,buy,574510147,0.00236264
2024-12-01T01:18:37.613670Z,BTC-USD,96208.5,96461.07,3179.89964905,96129.73,97282.41,528965.04711234,96208.5,4.785e-05,96213.24,0.04695896,sell,729140502,7.13e-05
2024-12-01T01:18:37.628369Z,BTC-USD,96213.2,96461.07,3179.89966557,96129.73,97282.41,528965.04712886,96208.5,4.785e-05,96213.2,0.13376803,buy,729140503,1.652e-05
2024-12-01T01:18:37.782654Z,ETH-USD,3677.65,3600.96,92546.05121588,3595.03,3740.63,4414904.36640112,3677.65,1.30277693,3677.66,0.03438478,sell,574510148,0.05492757
2024-12-01T01:18:37.939332Z,BTC-USD,96208.71,96461.07,3179.89978472,96129.73,97282.41,528965.04724801,96208.71,0.09928767,96214.18,0.02160507,sell,729140504,0.00011915
2024-12-01T01:18:37.939332Z,BTC-USD,96208.71,96461.07,3179.89992519,96129.73,97282.41,528965.04738848,96208.71,0.0991472,96214.18,0.02160507,sell,729140505,0.00014047
2024-12-01T01:18:37.941943Z,ETH-USD,3677.66,3600.96,92546.05148221,3595.03,3740.63,4414904.36666745,3677.65,1.30277693,3677.66,0.03411845,buy,574510149,0.00026633
2024-12-01T01:18:37.984425Z,ETH-USD,3677.66,3600.96,92546.0516528,3595.03,3740.63,4414904.36683804,3677.65,1.30277693,3677.66,0.03394786,buy,574510150,0.00017059
2024-12-01T01:18:37.984425Z,ETH-USD,3677.66,3600.96,92546.05389174,3595.03,3740.63,4414904.36907698,3677.65,1.30277693,3677.66,0.03170892,buy,574510151,0.00223894
2024-12-01T01:18:37.984425Z,ETH-USD,3677.66,3600.96,92546.05415395,3595.03,3740.63,4414904.36933919,3677.65,1.30277693,3677.66,0.03144671,buy,574510152,0.00026221
2024-12-01T01:18:37.984425Z,ETH-USD,3677.66,3600.96,92546.0564656,3595.03,3740.63,4414904.37165084,3677.65,1.30277693,3677.66,0.02913506,buy,574510153,0.00231165
2024-12-01T01:18:38.050177Z,BTC-USD,96209.04,96461.07,3179.89994606,96129.73,97282.41,528965.04740935,96209.04,0.13509827,96213.92,0.01806352,sell,729140506,2.087e-05
2024-12-01T01:18:38.250627Z,ETH-USD,3677.65,3600.96,92546.06388137,3595.03,3740.63,4414904.37906661,3677.65,1.29536116,3677.66,0.04036252,sell,574510154,0.00741577
2024-12-01T01:18:38.325387Z,ETH-USD,3677.66,3600.96,92546.06886526,3595.03,3740.63,4414904.3840505,3677.65,1.29536116,3677.66,0.03537863,buy,574510155,0.00498389
2024-12-01T01:18:39.131936Z,BTC-USD,96208.99,96461.07,3179.89995032,96129.73,97282.41,528965.04741361,96208.99,0.00011488,96212.59,0.00011914,sell,729140507,4.26e-06
2024-12-01T01:18:39.207329Z,ETH-USD,3677.66,3600.96,92546.07103425,3595.03,3740.63,4414904.38621949,3677.65,1.29536116,3677.66,0.03320964,buy,574510156,0.00216899
2024-12-01T01:18:39.226697Z,ETH-USD,3677.66,3600.96,92546.07103696,3595.03,3740.63,4414904.3862222,3677.65,1.29536116,3677.66,0.03320693,buy,574510157,2.71e-06
2024-12-01T01:18:39.646206Z,BTC-USD,96210.34,96461.07,3179.92995032,96129.73,97282.41,528965.07741361,96210.33,0.00011914,96210.34,0.10489,buy,729140508,0.03
2024-12-01T01:18:39.646206Z,BTC-USD,96210.34,96461.07,3180.003115,96129.73,97282.41,528965.15057829,96210.33,0.00011914,96210.34,0.03172532,buy,729140509,0.07316468
2024-12-01T01:18:39.699902Z,ETH-USD,3677.65,3600.96,92546.11956781,3595.03,3740.63,4414904.43475305,3677.65,1.24683031,3677.66,0.03320693,sell,574510158,0.04853085
2024-12-01T01:18:39.747892Z,ETH-USD,3677.66,3600.96,92546.1231772,3595.03,3740.63,4414904.43836244,3677.65,1.24683031,3677.66,0.02959754,buy,574510159,0.00360939
2024-12-01T01:18:39.747892Z,ETH-USD,3677.66,3600.96,92546.13248603,3595.03,3740.63,4414904.44767127,3677.65,1.24683031,3677.66,0.02028871,buy,574510160,0.00930883
2024-12-01T01:18:39.747892Z,ETH-USD,3677.66,3600.96,92546.13777649,3595.03,3740.63,4414904.45296173,3677.65,1.24683031,3677.66,0.01499825,buy,574510161,0.00529046
2024-12-01T01:18:39.747892Z,ETH-USD,3677.66,3600.96,92546.13784836,3595.03,3740.63,4414904.4530336,3677.65,1.24683031,3677.66,0.01492638,buy,574510162,7.187e-05
2024-12-01T01:18:39.747892Z,ETH-USD,3677.66,3600.96,92546.13828155,3595.03,3740.63,4414904.45346679,3677.65,1.24683031,3677.66,0.01449319,buy,574510163,0.00043319
2024-12-01T01:18:39.747892Z,ETH-USD,3677.66,3600.96,92546.14649005,3595.03,3740.63,4414904.46167529,3677.65,1.24683031,3677.66,0.00628469,buy,574510164,0.0082085
2024-12-01T01:18:39.760074Z,BTC-USD,96210.33,96461.07,3180.00311686,96129.73,97282.41,528965.15058015,96210.33,0.00011728,96210.34,0.03172532,sell,729140510,1.86e-06
2024-12-01T01:18:39.765347Z,ETH-USD,3677.66,3600.96,92546.14653492,3595.03,3740.63,4414904.46172016,3677.65,1.24683031,3677.66,0.00623982,buy,574510165,4.487e-05
2024-12-01T01:18:39.806209Z,BTC-USD,96210.33,96461.07,3180.00318909,96129.73,97282.41,528965.15065238,96210.33,4.505e-05,96210.34,0.03172532,sell,729140511,7.223e-05
2024-12-01T01:18:39.839401Z,BTC-USD,96210.33,96461.07,3180.00330823,96129.73,97282.41,528965.15077152,96208.49,0.02278914,96210.34,0.03172532,sell,729140512,0.00011914
2024-12-01T01:18:39.839401Z,BTC-USD,96208.49,96461.07,3180.00365069,96129.73,97282.41,528965.15111398,96208.49,0.02244668,96210.34,0.03172532,sell,729140513,0.00034246
2024-12-01T01:18:39.996479Z,BTC-USD,96208.5,96461.07,3180.00369482,96129.73,97282.41,528965.15115811,96208.5,7.502e-05,96214.27,0.02565602,sell,729140514,4.413e-05
2024-12-01T01:18:40.123119Z,BTC-USD,96214.07,96461.07,3180.00371041,96129.73,97282.41,528965.1511737,96209.51,0.135,96214.07,0.00010355,buy,729140515,1.559e-05
2024-12-01T01:18:40.281175Z,BTC-USD,96213.97,96461.07,3180.00375167,96129.73,97282.41,528965.15121496,96208.87,0.03,96213.97,0.05952257,buy,729140516,4.126e-05
2024-12-01T01:18:40.418615Z,BTC-USD,96208.62,96461.07,3180.00381772,96129.73,97282.41,528965.15128101,96208.62,0.03710517,96213.92,0.10269057,sell,729140517,6.605e-05
2024-12-01T01:18:40.428407Z,ETH-USD,3677.65,3600.96,92547.39336523,3595.03,3740.63,4414905.70855047,3677.42,1.35964888,3677.66,0.01765363,sell,574510166,1.24683031
2024-12-01T01:18:40.495933Z,BTC-USD,96213.84,96461.07,3180.00874675,96129.73,97282.41,528965.15621004,96208.63,0.00011915,96213.84,0.0058735,buy,729140518,0.00492903
2024-12-01T01:18:40.690733Z,BTC-USD,96213.66,96461.07,3180.00888577,96129.73,97282.41,528965.15634906,96208.5,0.00011915,96213.66,0.00746099,buy,729140519,0.00013902
2024-12-01T01:18:40.731679Z,ETH-USD,3677.43,3600.96,92547.39763729,3595.03,3740.63,4414905.71282253,3677.42,1.35964888,3677.52,0.73551721,buy,574510167,0.00427206
2024-12-01T01:18:40.731679Z,ETH-USD,3677.52,3600.96,92547.42028746,3595.03,3740.63,4414905.7354727,3677.42,1.35964888,3677.52,0.71286704,buy,574510168,0.02265017
2024-12-01T01:18:41.595543Z,BTC-USD,96209.16,96461.07,3180.00898577,96129.73,97282.41,528965.15644906,96209.16,1.914e-05,96213.53,0.04678878,sell,729140520,0.0001
2024-12-01T01:18:41.748105Z,ETH-USD,3677.29,3600.96,92547.42677637,3595.03,3740.63,4414905.74196161,3677.29,1.35320732,3677.3,0.00387663,sell,574510169,0.00648891
2024-12-01T01:18:41.867666Z,ETH-USD,3677.29,3600.96,92547.43117927,3595.03,3740.63,4414905.74636451,3677.29,1.34880442,3677.3,0.00387663,sell,574510170,0.0044029
2024-12-01T01:18:41.879029Z,ETH-USD,3677.29,3600.96,92547.43165394,3595.03,3740.63,4414905.74683918,3677.29,1.34832975,3677.3,0.00387663,sell,574510171,0.00047467
2024-12-01T01:18:42.028068Z,BTC-USD,96213.3,96461.07,3180.00910491,96129.73,97282.41,528965.1565682,96209.18,0.00011914,96213.3,0.05831084,buy,729140521,0.00011914
2024-12-01T01:18:42.028068Z,BTC-USD,96213.3,96461.07,3180.00934588,96129.73,97282.41,528965.15680917,96209.18,0.00011914,96213.3,0.05806987,buy,729140522,0.00024097
2024-12-01T01:18:42.673119Z,BTC-USD,96209.44,96461.07,3180.00943992,96129.73,97282.41,528965.15690321,96209.44,2.51e-05,96213.51,0.00011914,sell,729140523,9.404e-05
2024-12-01T01:18:42.723248Z,BTC-USD,96213.51,96461.07,3180.0095061,96129.73,97282.41,528965.15696939,96209.44,0.00011914,96213.51,5.296e-05,buy,729140524,6.618e-05
2024-12-01T01:18:43.089132Z,BTC-USD,96209.46,96461.07,3180.00962524,96129.73,97282.41,528965.15708853,96209.45,0.10891547,96213.51,0.00011914,sell,729140525,0.00011914
2024-12-01T01:18:43.089132Z,BTC-USD,96209.45,96461.07,3180.01006908,96129.73,97282.41,528965.15753237,96209.45,0.10847163,96213.51,0.00011914,sell,729140526,0.00044384
2024-12-01T01:18:43.296010Z,BTC-USD,96209.46,96461.07,3180.01018822,96129.73,97282.41,528965.15765151,96209.45,0.10847163,96213.51,0.00011914,sell,729140527,0.00011914
2024-12-01T01:18:43.296010Z,BTC-USD,96209.45,96461.07,3180.01046402,96129.73,97282.41,528965.15792731,96209.45,0.10819583,96213.51,0.00011914,sell,729140528,0.0002758
2024-12-01T01:18:43.301089Z,ETH-USD,3677.43,3600.96,92547.43668899,3595.03,3740.63,4414905.75187423,3677.42,1.35964888,3677.43,8.89e-05,buy,574510172,0.00503505
2024-12-01T01:18:43.301089Z,ETH-USD,3677.43,3600.96,92547.43677789,3595.03,3740.63,4414905.75196313,3677.42,1.35964888,3677.66,0.01343346,buy,574510173,8.89e-05
2024-12-01T01:18:43.301089Z,ETH-USD,3677.66,3600.96,92547.43715394,3595.03,3740.63,4414905.75233918,3677.42,1.35964888,3677.66,0.01305741,buy,574510174,0.00037605
2024-12-01T01:18:43.519876Z,ETH-USD,3677.57,3600.96,92547.438022,3595.03,3740.63,4414905.75320724,3677.57,1.35872453,3677.66,0.01305741,sell,574510175,0.00086806
2024-12-01T01:18:43.854735Z,BTC-USD,96209.86,96461.07,3180.01047342,96129.73,97282.41,528965.15793671,96209.86,0.02371531,96214.21,0.00011914,sell,729140529,9.4e-06
2024-12-01T01:18:43.860148Z,ETH-USD,3677.47,3600.96,92547.43826076,3595.03,3740.63,4414905.753446,3677.46,1.35963409,3677.47,0.00364197,buy,574510176,0.00023876
2024-12-01T01:18:43.987509Z,ETH-USD,3677.47,3600.96,92567.48368528,3595.03,3740.63,4414925.79887052,3677.46,1.35963409,3677.47,0.00189552,buy,574510177,0.00174645
2024-12-01T01:18:44.043783Z,ETH-USD,3677.57,3600.96,92567.48823436,3595.03,3740.63,4414925.8034196,3677.57,2.7146358,3677.58,0.0038486,sell,574510178,0.00454908
2024-12-01T01:18:44.203634Z,ETH-USD,3677.58,3600.96,92567.48831405,3595.03,3740.63,4414925.80349929,3677.57,2.7146358,3677.58,0.00376891,buy,574510179,7.969e-05
2024-12-01T01:18:45.073472Z,BTC-USD,96210.02,96461.07,3181.26366214,96129.73,97282.41,528966.41112543,96210.02,3.399e-05,96214.09,0.00011914,sell,729140530,8.515e-05
2024-12-01T01:18:45.160385Z,ETH-USD,3677.58,3600.96,92567.49217702,3595.03,3740.63,4414925.80736226,3677.57,1.35504434,3677.66,0.01305741,buy,574510180,0.00386297
2024-12-01T01:18:45.160385Z,ETH-USD,3677.66,3600.96,92567.4935476,3595.03,3740.63,4414925.80873284,3677.57,1.35504434,3677.66,0.01168683,buy,574510181,0.00137058
2024-12-01T01:18:45.160385Z,ETH-USD,3677.66,3600.96,92567.49382062,3595.03,3740.63,4414925.80900586,3677.57,1.35504434,3677.66,0.01141381,buy,574510182,0.00027302
2024-12-01T01:18:45.160385Z,ETH-USD,3677.66,3600.96,92567.49464346,3595.03,3740.63,4414925.8098287,3677.57,1.35504434,3677.66,0.01059097,buy,574510183,0.00082284
2024-12-01T01:18:45.396027Z,BTC-USD,96210.3,96461.07,3181.26378127,96129.73,97282.41,528966.41124456,96210.29,0.0405,96214.13,0.00011914,sell,729140531,0.00011913
